"Date","Time","bcc-csm1-1-m","CanESM2","CCSM4","CNRM-CM5","CSIRO-Mk3-6-0","HadGEM2-CC365","HadGEM2-ES365","IPSL-CM5A-MR","MIROC5","NorESM1-M"
2088-10-11,15,34.988697,31.33534,69.656128,202.29982,236.10202,113.521439,22.97666,829.670837,120.116646,34.988697
2088-10-11,18,36.418278,30.893084,70.973717,214.02269,225.553131,118.425095,23.162827,807.811646,128.99321,36.418278
2088-10-11,21,37.331085,32.513931,72.45327,226.896408,216.843491,123.666481,23.912533,780.705017,139.999817,37.331085
2088-10-12,0,37.492844,32.784683,90.92363,222.936127,208.303101,104.58625,22.100233,726.60376,108.283775,37.492844
2088-10-12,3,37.700871,33.119663,98.495476,223.612228,200.691986,96.94474,21.722593,674.48053,101.519882,37.700871
2088-10-12,6,37.686459,32.911095,106.0336,227.402344,193.753082,92.347435,21.507486,629.497803,99.523712,37.686459
2088-10-12,9,36.009392,31.785347,110.798706,231.307083,187.430008,88.868721,20.996939,585.877502,98.385963,36.009392
2088-10-12,12,34.096771,29.097025,111.296501,232.108795,180.271576,84.962219,20.28706,544.291443,97.034424,34.096771
2088-10-12,15,32.73378,29.131474,113.136154,232.746246,174.103271,81.690956,19.073376,504.583923,95.389374,32.73378
2088-10-12,18,33.684269,28.880306,117.666328,235.281296,168.69371,79.619583,19.276869,472.119629,96.284134,33.684269
2088-10-12,21,35.039417,30.326384,123.562294,239.498077,164.488358,78.188248,19.57192,446.354645,97.350784,35.039417
2088-10-13,0,49.606995,30.583639,143.542419,249.806,160.83139,76.717506,19.630493,414.660797,88.960312,49.606995
2088-10-13,3,67.697853,30.853693,157.868881,258.658142,157.657059,75.473274,19.596298,386.811584,85.904358,67.697853
2088-10-13,6,75.295647,30.765772,171.959244,266.877563,154.323303,74.290749,19.533974,364.462311,84.445801,75.295647
2088-10-13,9,79.894333,29.945726,181.227188,273.807648,151.137848,72.662361,18.672241,343.668732,82.682922,79.894333
2088-10-13,12,73.518623,27.833027,182.210632,275.361328,146.192245,69.547867,17.720047,322.325134,80.274254,73.518623
2088-10-13,15,77.418999,28.241795,190.326324,276.200439,141.840454,67.129852,16.902496,301.745117,78.584381,77.418999
2088-10-13,18,78.966446,28.348299,198.235458,278.251129,138.414642,65.25843,17.278488,285.517792,78.437485,78.966446
2088-10-13,21,85.770012,29.199074,210.733353,282.446899,136.291931,65.916801,17.829985,272.670929,77.684753,85.770012
2088-10-14,0,74.112915,29.370678,204.187851,340.190887,140.125443,65.896851,18.018179,259.593567,74.51413,74.112915
2088-10-14,3,76.968803,29.540026,208.613953,393.949951,142.451813,66.408348,18.11899,248.493652,72.485992,76.968803
2088-10-14,6,80.031273,29.59116,214.670654,442.463104,143.770844,67.840691,18.121964,239.207169,71.39325,80.031273
2088-10-14,9,81.499161,29.196791,218.136963,487.886383,143.279938,68.819275,17.701246,229.990097,69.66407,81.499161
2088-10-14,12,78.128502,28.365093,215.844299,530.040466,136.447495,65.086189,16.935118,219.584763,67.440727,78.128502
2088-10-14,15,75.313103,28.051838,214.16452,571.122314,129.022034,60.908497,16.7055,209.298477,65.647621,75.313103
2088-10-14,18,75.602257,27.681686,215.309982,611.327209,126.062119,61.018337,17.030434,201.634659,64.882217,75.602257
2088-10-14,21,77.912025,28.389963,219.018234,653.707581,124.56015,61.405968,17.309969,195.592667,64.402733,77.912025
2088-10-15,0,73.688988,37.380367,199.503525,629.0177,169.632156,85.31263,17.469334,185.546906,62.170635,73.688988
2088-10-15,3,75.143768,46.701962,186.043564,597.758789,203.966385,102.887383,17.459667,176.815094,60.609619,75.143768
2088-10-15,6,75.955399,50.732704,175.675934,574.293945,233.451996,115.109825,17.462261,169.42775,59.547783,75.955399
2088-10-15,9,76.394806,53.541523,167.28685,549.278931,257.598999,124.061005,17.081102,162.53804,57.969307,76.394806
2088-10-15,12,73.135582,53.819874,157.820923,522.610168,274.756378,127.872208,16.534937,154.70137,55.915531,73.135582
2088-10-15,15,70.82357,54.429543,151.020035,493.470917,289.37027,131.03334,16.522505,146.214767,53.246845,70.82357
2088-10-15,18,70.39518,56.706158,143.89093,467.89917,305.868469,136.1521,16.79178,140.482834,52.475693,70.39518
2088-10-15,21,71.206894,60.266914,138.365234,444.056305,324.719238,143.377991,16.954777,136.860489,52.441914,71.206894
2088-10-16,0,68.853119,47.796967,157.984497,414.995361,307.183502,189.150925,16.998289,133.376663,52.188774,68.853119
2088-10-16,3,68.632706,45.62735,175.634033,387.880554,295.693939,222.592377,16.966684,129.792023,51.591927,68.632706
2088-10-16,6,68.488266,44.74939,189.556152,364.930725,289.981812,252.011475,16.960354,126.608932,51.098862,68.488266
2088-10-16,9,67.278099,44.060421,199.924118,342.377808,285.124084,278.911957,16.406174,121.136322,49.615097,67.278099
2088-10-16,12,63.779625,41.666134,205.319809,319.130432,276.727692,301.941162,15.652925,114.75737,47.216698,63.779625
2088-10-16,15,59.084942,40.385349,209.108871,296.458679,266.69812,324.786102,15.101749,108.161438,46.435726,59.084942
2088-10-16,18,59.412689,40.085182,215.083572,278.085144,260.35614,349.827515,15.549426,105.869133,46.309841,59.412689
2088-10-16,21,59.724339,40.094841,223.139587,262.798187,256.375763,379.204132,15.937763,105.319328,46.468964,59.724339
2088-10-17,0,59.810833,40.94381,211.544632,260.004944,264.127319,346.106262,16.127974,103.80719,46.618515,59.810833
2088-10-17,3,59.834911,41.751415,205.543732,259.22226,272.485077,321.391968,16.21594,102.494545,46.476803,59.834911
2088-10-17,6,60.363068,42.219185,204.033279,258.423279,280.963257,306.230499,16.291248,100.564667,46.440926,60.363068
2088-10-17,9,60.20953,42.041393,200.808212,255.797714,286.256287,294.064819,15.87303,96.62928,46.420063,60.20953
2088-10-17,12,57.185684,39.712765,193.637924,249.427017,287.604889,277.019836,15.34835,91.200233,44.388706,57.185684
2088-10-17,15,53.838669,38.3256,186.22139,242.054657,286.29718,260.411499,15.359472,85.759392,41.657539,53.838669
2088-10-17,18,53.995956,38.218414,181.6492,237.300308,287.38562,247.102936,15.80539,85.22905,42.289719,53.995956
2088-10-17,21,54.846535,38.269196,178.591599,234.691223,290.079865,238.008224,15.855023,85.648178,42.696613,54.846535
2088-10-18,0,54.791645,41.119278,187.708878,249.878708,409.640656,223.656128,15.961688,85.223946,48.119011,54.791645
2088-10-18,3,54.368919,44.693031,196.647842,263.453491,529.309448,211.057053,15.942772,84.62603,54.960323,54.368919
2088-10-18,6,54.177383,46.168808,204.025833,274.97995,637.097534,199.887054,15.985478,83.740189,58.367771,54.177383
2088-10-18,9,52.926529,47.015095,209.043396,283.601776,740.543152,189.890182,15.439177,81.111008,60.439415,52.926529
2088-10-18,12,48.47599,46.661457,211.52153,288.348328,840.467041,179.567703,14.932531,77.372734,60.581898,48.47599
2088-10-18,15,48.050541,46.908737,212.796478,290.650726,937.229797,171.353668,14.536269,74.761108,61.30975,48.050541
2088-10-18,18,47.06324,47.894314,215.567596,294.766113,1033.775269,163.653732,14.927044,74.575752,63.297779,47.06324
2088-10-18,21,48.880627,48.909981,219.081985,300.405151,1129.576538,157.840942,15.290727,74.844826,65.743645,48.880627
2088-10-19,0,49.114319,76.206306,204.176697,295.219025,1096.069946,153.161621,15.430888,74.461716,81.810104,49.114319
2088-10-19,3,49.278008,85.929031,194.121124,289.98233,1031.761475,151.697403,15.580895,73.919411,89.233322,49.278008
2088-10-19,6,49.120968,95.155029,187.50853,289.000122,973.350281,150.520126,15.580456,73.112442,96.505005,49.120968
2088-10-19,9,47.310524,102.150871,180.895798,285.058014,919.873962,149.092758,15.25045,70.982536,101.749794,47.310524
2088-10-19,12,41.629635,107.441589,173.614746,275.065033,860.271973,145.046249,14.513951,66.904129,103.180695,41.629635
2088-10-19,15,41.172268,112.762138,166.179169,265.062103,800.460388,142.033936,14.050185,65.787018,104.808151,41.172268
2088-10-19,18,40.158264,119.113869,160.335175,258.040833,742.437073,140.156067,14.324751,65.670853,109.595314,40.158264
2088-10-19,21,43.167965,127.218399,155.741531,252.886826,690.673706,139.772079,14.828978,66.293297,115.919205,43.167965
2088-10-20,0,43.657978,120.044441,149.049545,252.639587,641.349365,147.212128,15.125272,65.862396,108.275055,43.657978
2088-10-20,3,44.214569,121.080894,143.229156,256.014526,598.122253,152.461563,15.328111,65.551346,109.180313,44.214569
2088-10-20,6,44.228882,123.777756,138.042587,259.995148,560.191223,156.306473,15.43467,64.996025,110.811172,44.228882
2088-10-20,9,43.7981,125.271103,133.371078,260.822144,525.022827,159.266327,15.344351,62.306347,112.173225,43.7981
2088-10-20,12,41.307053,123.286736,127.242821,257.854248,490.939575,156.938446,15.095569,57.270473,111.588394,41.307053
2088-10-20,15,41.854565,121.154869,122.729736,252.7435,459.419708,154.018524,14.810234,55.381683,111.034836,41.854565
2088-10-20,18,42.170033,122.433197,117.821785,249.71637,433.18573,152.766052,14.890549,55.370152,112.431709,42.170033
2088-10-20,21,42.664494,125.00235,115.475975,248.547043,413.105103,154.11174,15.156001,56.946678,115.067017,42.664494
2088-10-21,0,42.595963,150.919403,114.624817,286.514099,383.041748,183.805908,15.233199,57.222469,119.385292,42.595963
2088-10-21,3,42.712387,169.104523,118.919945,321.599274,356.277954,206.414658,15.255034,57.468552,123.520569,42.712387
2088-10-21,6,42.426716,184.423782,122.126259,352.114929,334.117737,225.133179,15.291715,57.230869,126.296814,42.426716
2088-10-21,9,41.446648,197.981094,123.49939,378.236908,315.333832,241.355118,15.138685,55.272701,128.926605,41.446648
2088-10-21,12,37.728268,208.377823,119.611542,398.414246,295.873566,252.527359,14.612261,50.805103,129.326263,37.728268
2088-10-21,15,38.332432,218.398407,114.685463,415.352692,279.888397,261.52002,13.934114,49.197105,129.842072,38.332432
2088-10-21,18,37.91922,229.770279,112.840958,433.007172,266.882385,272.371246,14.267429,49.279903,131.738998,37.91922
2088-10-21,21,39.539539,242.847748,112.207062,453.216797,256.240753,285.196259,14.528287,50.990395,135.271179,39.539539
2088-10-22,0,39.59594,219.432755,107.482002,443.657654,242.605301,262.538879,14.756562,51.465054,121.903984,39.59594
2088-10-22,3,39.896702,205.748871,103.902397,436.527374,230.575211,245.833801,14.809008,51.713345,115.52755,39.896702
2088-10-22,6,39.90469,198.960968,101.5634,433.490936,219.850861,234.522659,14.910616,51.689125,111.412903,39.90469
2088-10-22,9,38.541454,192.443222,99.126137,431.265381,210.714981,225.917267,14.621778,50.004692,107.845695,38.541454
